TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
thyroid-carcinoma-anaplastic_carcinoma	thyroid-carcinoma-anaplastic_carcinoma	0.999999999998939	-1.06088935535718e-12	856	0	0	20	16828
central_nervous_system-brain-glioma-astrocytoma_Grade_II	central_nervous_system-brain-glioma-astrocytoma_Grade_II	0.999999999999128	-8.72374670944072e-13	420	0	0	20	16828
skin-abdomen-malignant_melanoma-nodular	skin-abdomen-malignant_melanoma-nodular	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-classic	central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-classic	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
ovary-low_malignant_potential_(borderline)_tumour	ovary-low_malignant_potential_(borderline)_tumour	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
desmoid_tumour-fibromatosis	desmoid_tumour-fibromatosis	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
bone-sacrum-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-sacrum-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_adenoma	adrenal_gland-adrenal_gland-adrenal_cortical_adenoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
central_nervous_system-fourth_ventricle-glioma-astrocytoma_Grade_I	central_nervous_system-fourth_ventricle-glioma-astrocytoma_Grade_I	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
trachea	trachea	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
central_nervous_system-cerebellum-other-ganglioglioma	central_nervous_system-cerebellum-other-ganglioglioma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
skin-benign_melanocytic_nevus	skin-benign_melanocytic_nevus	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
central_nervous_system-cerebellum-other-rosette-forming_glioneuronal_tumour	central_nervous_system-cerebellum-other-rosette-forming_glioneuronal_tumour	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
pituitary-adenoma-FSH-LH	pituitary-adenoma-FSH-LH	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
GH-PRL	GH-PRL	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
lymphoplasmacytic_lymphoma	lymphoplasmacytic_lymphoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
central_nervous_system-temporoparietal-glioma-astrocytoma_Grade_II	central_nervous_system-temporoparietal-glioma-astrocytoma_Grade_II	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-desmoid_tumour-fibromatosis	soft_tissue-fibrous_tissue_and_uncertain_origin-desmoid_tumour-fibromatosis	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
haematopoietic_and_lymphoid_tissue-mediastinum-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-mediastinum-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
left	left	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
skin-face-carcinoma-basal_cell_carcinoma	skin-face-carcinoma-basal_cell_carcinoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
FSH-LH	FSH-LH	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
extraadrenal	extraadrenal	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
central_nervous_system-third_ventricle-other-rosette-forming_glioneuronal_tumour	central_nervous_system-third_ventricle-other-rosette-forming_glioneuronal_tumour	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
blastoma	blastoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
cervix-carcinoma-mixed_adenosquamous_carcinoma	cervix-carcinoma-mixed_adenosquamous_carcinoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
pituitary-adenoma-GH-PRL	pituitary-adenoma-GH-PRL	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
soft_tissue-blood_vessel-perivascular_epithelioid_cell_tumour_(PEComa)	soft_tissue-blood_vessel-perivascular_epithelioid_cell_tumour_(PEComa)	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
perivascular_epithelioid_cell_tumour_(PEComa)	perivascular_epithelioid_cell_tumour_(PEComa)	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
bone-chordoma	bone-chordoma	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
intraventricular	intraventricular	0.999999999999409	-5.90844158810056e-13	12	0	0	20	16828
skin-forearm-malignant_melanoma	skin-forearm-malignant_melanoma	1.00000000000026	2.6156390803175e-13	57	0	0	20	16828
thyroid-adenoma-nodule-goitre	thyroid-adenoma-nodule-goitre	1.00000000000026	2.6156390803175e-13	57	0	0	20	16828
endometrium-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	endometrium-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
malignant_melanoma_of_soft_parts-clear_cell_sarcoma	malignant_melanoma_of_soft_parts-clear_cell_sarcoma	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-knee-benign_melanocytic_nevus-Spitz	skin-knee-benign_melanocytic_nevus-Spitz	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-arm-carcinoma-squamous_cell_carcinoma	skin-arm-carcinoma-squamous_cell_carcinoma	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
inflammatory_myofibroblastic_tumour	inflammatory_myofibroblastic_tumour	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-buttock-other-atypical_Spitzoid_tumour	skin-buttock-other-atypical_Spitzoid_tumour	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_melanoma_of_soft_parts-clear_cell_sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_melanoma_of_soft_parts-clear_cell_sarcoma	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-upper_arm-other-atypical_Spitzoid_tumour	skin-upper_arm-other-atypical_Spitzoid_tumour	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
bronchus	bronchus	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
bone-sternum-chondrosarcoma	bone-sternum-chondrosarcoma	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-other-atypical_Spitzoid_tumour	skin-other-atypical_Spitzoid_tumour	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-arm-benign_melanocytic_nevus-Spitz	skin-arm-benign_melanocytic_nevus-Spitz	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-lower_leg-benign_melanocytic_nevus-Spitz	skin-lower_leg-benign_melanocytic_nevus-Spitz	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-face-benign_melanocytic_nevus-Spitz	skin-face-benign_melanocytic_nevus-Spitz	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
upper_aerodigestive_tract-head_neck-carcinoma	upper_aerodigestive_tract-head_neck-carcinoma	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
skin-lower_leg-carcinoma-squamous_cell_carcinoma	skin-lower_leg-carcinoma-squamous_cell_carcinoma	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
thymus	thymus	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-inflammatory_myofibroblastic_tumour	soft_tissue-fibrous_tissue_and_uncertain_origin-inflammatory_myofibroblastic_tumour	1.00000000000143	1.42545949511233e-12	22	0	0	20	16828
lung-carcinoma-mixed_adenosquamous_carcinoma	lung-carcinoma-mixed_adenosquamous_carcinoma	1.00000000000145	1.44554910746917e-12	109	0	0	20	16828
central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_III	central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_III	1.00000000000155	1.54714768891132e-12	114	0	0	20	16828
fallopian_tube	fallopian_tube	1.00000000000155	1.54714768891132e-12	114	0	0	20	16828
skin-chest-malignant_melanoma	skin-chest-malignant_melanoma	1.00000000000155	1.54714768891132e-12	114	0	0	20	16828
meninges	meninges	1.00000000000155	1.54832692728442e-12	514	0	0	20	16828
meningioma	meningioma	1.00000000000155	1.54832692728442e-12	514	0	0	20	16828
skin-leg-malignant_melanoma-superficial_spreading	skin-leg-malignant_melanoma-superficial_spreading	1.00000000000173	1.72582174324877e-12	210	0	0	20	16828
primary_central_nervous_system_lymphoma	primary_central_nervous_system_lymphoma	1.00000000000221	2.21165664765598e-12	683	0	0	20	16828
haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-primary_central_nervous_system_lymphoma	haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-primary_central_nervous_system_lymphoma	1.00000000000221	2.21165664765598e-12	683	0	0	20	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic-myeloproliferative_neoplasm-unclassifiable	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic-myeloproliferative_neoplasm-unclassifiable	1.00000000000222	2.21503921522592e-12	112	0	0	20	16828
thyroid-carcinoma-papillary_carcinoma	thyroid-carcinoma-papillary_carcinoma	1.00000000000222	2.21503921522592e-12	112	0	0	20	16828
papillary_carcinoma	papillary_carcinoma	1.00000000000222	2.21503921522592e-12	112	0	0	20	16828
myelodysplastic-myeloproliferative_neoplasm-unclassifiable	myelodysplastic-myeloproliferative_neoplasm-unclassifiable	1.00000000000222	2.21503921522592e-12	112	0	0	20	16828
soft_tissue-blood_vessel-haemangioendothelioma-epithelioid	soft_tissue-blood_vessel-haemangioendothelioma-epithelioid	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
parietooccipital	parietooccipital	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
adrenal_gland-adrenal_gland-pheochromocytoma	adrenal_gland-adrenal_gland-pheochromocytoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
thymus-thymic_carcinoma	thymus-thymic_carcinoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
large_intestine-adenoma-tubulovillous	large_intestine-adenoma-tubulovillous	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
lipoma	lipoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-groin-adnexal_tumour-malignant_adnexal_tumour	skin-groin-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
biliary_tract-bile_duct-carcinoma	biliary_tract-bile_duct-carcinoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
haemangioendothelioma	haemangioendothelioma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-chest-adnexal_tumour-malignant_adnexal_tumour	skin-chest-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
fibrolamellar_carcinoma	fibrolamellar_carcinoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-lower_leg-adnexal_tumour-malignant_adnexal_tumour	skin-lower_leg-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-adnexal_tumour-adenoid_cystic_carcinoma	skin-adnexal_tumour-adenoid_cystic_carcinoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
testis-germ_cell_tumour-embryonal_carcinoma	testis-germ_cell_tumour-embryonal_carcinoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
central_nervous_system-brain-glioma-ependymoma_Grade_III-IV	central_nervous_system-brain-glioma-ependymoma_Grade_III-IV	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
calcaneus	calcaneus	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-shoulder-adnexal_tumour-malignant_adnexal_tumour	skin-shoulder-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
meninges-meningioma-atypical	meninges-meningioma-atypical	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
tubulovillous	tubulovillous	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
rosette-forming_glioneuronal_tumour	rosette-forming_glioneuronal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
central_nervous_system-fourth_ventricle-other-rosette-forming_glioneuronal_tumour	central_nervous_system-fourth_ventricle-other-rosette-forming_glioneuronal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-monophasic	soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-monophasic	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
meninges-meningioma-transitional	meninges-meningioma-transitional	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-ear-adnexal_tumour-malignant_adnexal_tumour	skin-ear-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
monophasic	monophasic	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
ureter	ureter	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
meninges-meningioma-fibroblastic	meninges-meningioma-fibroblastic	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
large_intestine-colon-adenoma-villous	large_intestine-colon-adenoma-villous	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-axilla-adnexal_tumour-malignant_adnexal_tumour	skin-axilla-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
soft_tissue-nerve_sheath-neurofibroma	soft_tissue-nerve_sheath-neurofibroma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
testis-germ_cell_tumour-mixed	testis-germ_cell_tumour-mixed	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
meninges-meningioma-anaplastic	meninges-meningioma-anaplastic	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-biphasic	soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-biphasic	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
large_intestine-adenoma-tubular	large_intestine-adenoma-tubular	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
pituitary-adenoma	pituitary-adenoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
liver-carcinoma-fibrolamellar_carcinoma	liver-carcinoma-fibrolamellar_carcinoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-hand-adnexal_tumour-malignant_adnexal_tumour	skin-hand-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-foot-adnexal_tumour-malignant_adnexal_tumour	skin-foot-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
large_intestine-colon-adenoma-tubulovillous	large_intestine-colon-adenoma-tubulovillous	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
villous	villous	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
transitional	transitional	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
ovary-germ_cell_tumour-yolk_sac_tumour	ovary-germ_cell_tumour-yolk_sac_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
hypothalamus	hypothalamus	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
pituitary-adenoma-GH	pituitary-adenoma-GH	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
GH	GH	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
autonomic_ganglia-head_neck-paraganglioma	autonomic_ganglia-head_neck-paraganglioma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
ovary-germ_cell_tumour-dysgerminoma	ovary-germ_cell_tumour-dysgerminoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
large_intestine-rectum-adenoma-villous	large_intestine-rectum-adenoma-villous	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
choriocarcinoma	choriocarcinoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
right	right	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
large_intestine-colon-adenoma-tubular	large_intestine-colon-adenoma-tubular	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
dysgerminoma	dysgerminoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-vulva-adnexal_tumour-malignant_adnexal_tumour	skin-vulva-adnexal_tumour-malignant_adnexal_tumour	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-epithelioid	soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-epithelioid	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
skin-hip-malignant_melanoma	skin-hip-malignant_melanoma	1.00000000000311	3.11033551755842e-12	15	0	0	20	16828
pancreas-carcinoma-acinar_carcinoma	pancreas-carcinoma-acinar_carcinoma	1.00000000000329	3.28949385824364e-12	1978	0	0	20	16828
acinar_carcinoma	acinar_carcinoma	1.00000000000329	3.28949385824364e-12	1978	0	0	20	16828
skin-ear-carcinoma-squamous_cell_carcinoma	skin-ear-carcinoma-squamous_cell_carcinoma	1.0000000000034	3.40421593278483e-12	506	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	1.00000000000343	3.42520249290913e-12	265	0	0	20	16828
benign	benign	1.00000000000343	3.42520249290913e-12	265	0	0	20	16828
foot	foot	1.00000000000348	3.48260442650074e-12	148	0	0	20	16828
back	back	1.00000000000385	3.84645160448462e-12	310	0	0	20	16828
peripheral_T_cell_lymphoma_unspecified	peripheral_T_cell_lymphoma_unspecified	1.00000000000391	3.91456293733447e-12	167	0	0	20	16828
follicular_lymphoma	follicular_lymphoma	1.00000000000442	4.42304534433514e-12	1209	0	0	20	16828
large_intestine-rectum-adenoma	large_intestine-rectum-adenoma	1.00000000000453	4.53060778909969e-12	99	0	0	20	16828
WNT_subtype	WNT_subtype	1.00000000000493	4.9324257575818e-12	182	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-follicular_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-follicular_lymphoma	1.00000000000505	5.04497232383835e-12	208	0	0	20	16828
mucinous_carcinoma	mucinous_carcinoma	1.00000000000511	5.11288645509808e-12	458	0	0	20	16828
lung-middle_lobe-carcinoma-adenocarcinoma	lung-middle_lobe-carcinoma-adenocarcinoma	1.00000000000534	5.33642696001482e-12	1368	0	0	20	16828
testis-germ_cell_tumour-seminoma	testis-germ_cell_tumour-seminoma	1.00000000000549	5.48529894828615e-12	648	0	0	20	16828
pulmonary_blastoma	pulmonary_blastoma	1.00000000000549	5.48529894828615e-12	648	0	0	20	16828
pleura-pulmonary_blastoma	pleura-pulmonary_blastoma	1.00000000000549	5.48529894828615e-12	648	0	0	20	16828
skin-mucosal-malignant_melanoma-superficial_spreading	skin-mucosal-malignant_melanoma-superficial_spreading	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
skin-neck-malignant_melanoma-nodular	skin-neck-malignant_melanoma-nodular	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
giant_cell_carcinoma	giant_cell_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
meninges-malignant_melanoma	meninges-malignant_melanoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
upper_aerodigestive_tract-trachea-carcinoma-adenoid_cystic_carcinoma	upper_aerodigestive_tract-trachea-carcinoma-adenoid_cystic_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
endometrium-carcinoma-mucinous_carcinoma	endometrium-carcinoma-mucinous_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
skin-vulva-malignant_melanoma-superficial_spreading	skin-vulva-malignant_melanoma-superficial_spreading	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
salivary_gland-parotid-adenoma-pleomorphic	salivary_gland-parotid-adenoma-pleomorphic	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
actinic_keratosis	actinic_keratosis	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
salivary_gland-adenoma-pleomorphic	salivary_gland-adenoma-pleomorphic	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
frontotemporal	frontotemporal	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
lung-carcinoma-giant_cell_carcinoma	lung-carcinoma-giant_cell_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
choroid_plexus_papilloma	choroid_plexus_papilloma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
gastrointestinal_tract_(site_indeterminate)-carcinoma	gastrointestinal_tract_(site_indeterminate)-carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-normal	haematopoietic_and_lymphoid_tissue-other-normal	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
cervical_intraepithelial_neoplasia_Grade_I	cervical_intraepithelial_neoplasia_Grade_I	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
cervix-carcinoma-endocervical_adenocarcinoma	cervix-carcinoma-endocervical_adenocarcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
myxoma	myxoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
bone-sarcoma	bone-sarcoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
endometrium-carcinoma-mixed_cell_carcinoma	endometrium-carcinoma-mixed_cell_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
central_nervous_system-frontal_lobe-glioma-astrocytoma_Grade_III	central_nervous_system-frontal_lobe-glioma-astrocytoma_Grade_III	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
trichoblastoma	trichoblastoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
salivary_gland-parotid-carcinoma-mucoepidermoid_carcinoma	salivary_gland-parotid-carcinoma-mucoepidermoid_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-marginal_zone_lymphoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
papillary_adenocarcinoma	papillary_adenocarcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
lichen_sclerosus	lichen_sclerosus	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
bone-knee-chondrosarcoma-synovial	bone-knee-chondrosarcoma-synovial	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
salivary_gland-retromolar-carcinoma-adenoid_cystic_carcinoma	salivary_gland-retromolar-carcinoma-adenoid_cystic_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
central_neurocytoma	central_neurocytoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-lymphoplasmacytic_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-lymphoplasmacytic_lymphoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
central_nervous_system-choroid_plexus-other-choroid_plexus_papilloma	central_nervous_system-choroid_plexus-other-choroid_plexus_papilloma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
cranium	cranium	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
central_nervous_system-brain-other-central_neurocytoma	central_nervous_system-brain-other-central_neurocytoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
skin-vulva-malignant_melanoma-nodular	skin-vulva-malignant_melanoma-nodular	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
testis-sex_cord-stromal_tumour-Leydig_cell_tumour	testis-sex_cord-stromal_tumour-Leydig_cell_tumour	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
endometrium-hyperplasia	endometrium-hyperplasia	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
skin-acral-malignant_melanoma-acral_lentiginous	skin-acral-malignant_melanoma-acral_lentiginous	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
paranasal_sinus	paranasal_sinus	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
insular_carcinoma	insular_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
right_middle_lobe	right_middle_lobe	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
synovial	synovial	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
bone-chondrosarcoma-conventional	bone-chondrosarcoma-conventional	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
skin-mucosal-malignant_melanoma-desmoplastic	skin-mucosal-malignant_melanoma-desmoplastic	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
urinary_tract-ureter-carcinoma-transitional_cell_carcinoma	urinary_tract-ureter-carcinoma-transitional_cell_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
haematopoietic_and_lymphoid_tissue-stomach-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-stomach-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
large_intestine-serrated_polyp-serrated_adenoma	large_intestine-serrated_polyp-serrated_adenoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-neuroendocrine_carcinoma	upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-neuroendocrine_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
chronically_sun_exposed_site	chronically_sun_exposed_site	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
skin-vulva-malignant_melanoma-mucosal_lentiginous	skin-vulva-malignant_melanoma-mucosal_lentiginous	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
cervix-carcinoma-small_cell_carcinoma	cervix-carcinoma-small_cell_carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
endometrioid_adenocarcinoma	endometrioid_adenocarcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
penis-carcinoma	penis-carcinoma	1.00000000000558	5.57685769437569e-12	8	0	0	20	16828
