TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
fibrolamellar_carcinoma	fibrolamellar_carcinoma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
testis-germ_cell_tumour-embryonal_carcinoma	testis-germ_cell_tumour-embryonal_carcinoma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
soft_tissue-blood_vessel-haemangioendothelioma-epithelioid	soft_tissue-blood_vessel-haemangioendothelioma-epithelioid	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
skin-foot-adnexal_tumour-malignant_adnexal_tumour	skin-foot-adnexal_tumour-malignant_adnexal_tumour	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
hypothalamus	hypothalamus	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
skin-hip-malignant_melanoma	skin-hip-malignant_melanoma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
villous	villous	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
skin-lower_leg-adnexal_tumour-malignant_adnexal_tumour	skin-lower_leg-adnexal_tumour-malignant_adnexal_tumour	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
large_intestine-adenoma-tubulovillous	large_intestine-adenoma-tubulovillous	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
liver-carcinoma-fibrolamellar_carcinoma	liver-carcinoma-fibrolamellar_carcinoma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
pituitary-adenoma-GH	pituitary-adenoma-GH	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
rosette-forming_glioneuronal_tumour	rosette-forming_glioneuronal_tumour	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
pituitary-adenoma	pituitary-adenoma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
meninges-meningioma-anaplastic	meninges-meningioma-anaplastic	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
central_nervous_system-fourth_ventricle-other-rosette-forming_glioneuronal_tumour	central_nervous_system-fourth_ventricle-other-rosette-forming_glioneuronal_tumour	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
testis-germ_cell_tumour-mixed	testis-germ_cell_tumour-mixed	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-biphasic	soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-biphasic	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
dysgerminoma	dysgerminoma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
skin-shoulder-adnexal_tumour-malignant_adnexal_tumour	skin-shoulder-adnexal_tumour-malignant_adnexal_tumour	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
tubulovillous	tubulovillous	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
transitional	transitional	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
autonomic_ganglia-head_neck-paraganglioma	autonomic_ganglia-head_neck-paraganglioma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
large_intestine-adenoma-tubular	large_intestine-adenoma-tubular	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
skin-adnexal_tumour-adenoid_cystic_carcinoma	skin-adnexal_tumour-adenoid_cystic_carcinoma	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-epithelioid	soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-epithelioid	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-monophasic	soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-monophasic	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
large_intestine-colon-adenoma-tubulovillous	large_intestine-colon-adenoma-tubulovillous	1.00000000002284	2.2842811751733e-11	15	0	0	14	16828
endometrium-carcinoma	endometrium-carcinoma	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
central_nervous_system-temporal_lobe-glioma-astrocytoma_Grade_IV	central_nervous_system-temporal_lobe-glioma-astrocytoma_Grade_IV	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
vulva	vulva	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
NS-carcinoma	NS-carcinoma	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
soft_tissue-sarcoma	soft_tissue-sarcoma	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
haematopoietic_and_lymphoid_tissue-abdomen-lymphoid_neoplasm-follicular_lymphoma	haematopoietic_and_lymphoid_tissue-abdomen-lymphoid_neoplasm-follicular_lymphoma	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
pancreas-ampulla_of_Vater-carcinoma-ductal_carcinoma	pancreas-ampulla_of_Vater-carcinoma-ductal_carcinoma	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
peritoneum-mesothelioma	peritoneum-mesothelioma	1.00000000002289	2.28860521849466e-11	46	0	0	14	16828
leg	leg	1.00000000002309	2.30899423641496e-11	969	0	0	14	16828
bone-humerus-other-chondroblastoma	bone-humerus-other-chondroblastoma	1.00000000002316	2.31596195641488e-11	301	0	0	14	16828
adrenal_gland-adrenal_gland-pheochromocytoma-malignant	adrenal_gland-adrenal_gland-pheochromocytoma-malignant	1.00000000002334	2.33394649898539e-11	65	0	0	14	16828
vertebrae	vertebrae	1.00000000002334	2.33394649898539e-11	65	0	0	14	16828
maxilla	maxilla	1.00000000002334	2.33394649898539e-11	65	0	0	14	16828
genital_tract-extragonadal-germ_cell_tumour-seminoma	genital_tract-extragonadal-germ_cell_tumour-seminoma	1.00000000002334	2.33394649898539e-11	65	0	0	14	16828
lung-carcinoma-mixed_adenosquamous_carcinoma	lung-carcinoma-mixed_adenosquamous_carcinoma	1.00000000002344	2.34432217364254e-11	109	0	0	14	16828
kidney-carcinoma	kidney-carcinoma	1.00000000002347	2.34739165415482e-11	3720	0	0	14	16828
nodular	nodular	1.0000000000237	2.36989218814492e-11	1515	0	0	14	16828
benign	benign	1.00000000002393	2.39298044638533e-11	265	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	1.00000000002393	2.39298044638533e-11	265	0	0	14	16828
lung-carcinoma-mixed_small_cell_carcinoma-adenocarcinoma	lung-carcinoma-mixed_small_cell_carcinoma-adenocarcinoma	1.00000000002403	2.40259096117523e-11	86	0	0	14	16828
skin-malignant_melanoma-superficial_spreading	skin-malignant_melanoma-superficial_spreading	1.00000000002418	2.4178501411176e-11	31	0	0	14	16828
retroperitoneum	retroperitoneum	1.00000000002418	2.4178501411176e-11	31	0	0	14	16828
acinic_cell_carcinoma	acinic_cell_carcinoma	1.00000000002418	2.4178501411176e-11	31	0	0	14	16828
salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	1.00000000002418	2.4178501411176e-11	31	0	0	14	16828
oligoastrocytoma_Grade_II	oligoastrocytoma_Grade_II	1.00000000002421	2.42085780557798e-11	121	0	0	14	16828
thyroid-carcinoma-Hurthle_cell_carcinoma	thyroid-carcinoma-Hurthle_cell_carcinoma	1.00000000002427	2.42705240686028e-11	203	0	0	14	16828
Hurthle_cell_carcinoma	Hurthle_cell_carcinoma	1.00000000002427	2.42705240686028e-11	203	0	0	14	16828
bone-fibula-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-fibula-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	1.00000000002428	2.42836875038352e-11	377	0	0	14	16828
large_intestine-rectum-adenoma	large_intestine-rectum-adenoma	1.00000000002432	2.43164281690032e-11	99	0	0	14	16828
skin-nipple-malignant_melanoma	skin-nipple-malignant_melanoma	1.00000000002493	2.49340632753842e-11	197	0	0	14	16828
nipple	nipple	1.00000000002493	2.49340632753842e-11	197	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	1.00000000002504	2.50374123987559e-11	162	0	0	14	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic_syndrome	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic_syndrome	1.00000000002516	2.515777053031e-11	1174	0	0	14	16828
myelodysplastic_syndrome	myelodysplastic_syndrome	1.00000000002516	2.515777053031e-11	1174	0	0	14	16828
WNT_subtype	WNT_subtype	1.00000000002589	2.58929592494731e-11	182	0	0	14	16828
granular_cell_tumour	granular_cell_tumour	1.00000000002592	2.59161208540554e-11	70	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-granular_cell_tumour	soft_tissue-fibrous_tissue_and_uncertain_origin-granular_cell_tumour	1.00000000002592	2.59161208540554e-11	70	0	0	14	16828
bone-tibia-chondrosarcoma	bone-tibia-chondrosarcoma	1.00000000002592	2.59161208540554e-11	70	0	0	14	16828
autonomic_ganglia-extraadrenal-paraganglioma	autonomic_ganglia-extraadrenal-paraganglioma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
actinic_keratosis	actinic_keratosis	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
testis-sex_cord-stromal_tumour-Leydig_cell_tumour	testis-sex_cord-stromal_tumour-Leydig_cell_tumour	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-neck-malignant_melanoma-superficial_spreading	skin-neck-malignant_melanoma-superficial_spreading	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
penis-carcinoma	penis-carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
central_nervous_system-frontal_lobe-glioma-astrocytoma_Grade_II	central_nervous_system-frontal_lobe-glioma-astrocytoma_Grade_II	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
thymus-thymic_carcinoma-squamous_cell_carcinoma	thymus-thymic_carcinoma-squamous_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-vulva-malignant_melanoma-nodular	skin-vulva-malignant_melanoma-nodular	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
endometrium-carcinoma-mixed_cell_carcinoma	endometrium-carcinoma-mixed_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-lymphoplasmacytic_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-lymphoplasmacytic_lymphoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
ovary-germ_cell_tumour	ovary-germ_cell_tumour	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
multihormonal	multihormonal	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
papillary_adenocarcinoma	papillary_adenocarcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
haematopoietic_and_lymphoid_tissue-stomach-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-stomach-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-chronically_sun_exposed_site-malignant_melanoma	skin-chronically_sun_exposed_site-malignant_melanoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
central_nervous_system-choroid_plexus-other-choroid_plexus_papilloma	central_nervous_system-choroid_plexus-other-choroid_plexus_papilloma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
cervix-in_situ_neoplasm-cervical_intraepithelial_neoplasia_Grade_I	cervix-in_situ_neoplasm-cervical_intraepithelial_neoplasia_Grade_I	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-marginal_zone_lymphoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
endometrioid_adenocarcinoma	endometrioid_adenocarcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
cervix-carcinoma-small_cell_carcinoma	cervix-carcinoma-small_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
cervical_intraepithelial_neoplasia_Grade_I	cervical_intraepithelial_neoplasia_Grade_I	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
central_nervous_system-chiasm-glioma-astrocytoma_Grade_I	central_nervous_system-chiasm-glioma-astrocytoma_Grade_I	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-vulva-malignant_melanoma-superficial_spreading	skin-vulva-malignant_melanoma-superficial_spreading	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
autonomic_ganglia-abdomen-paraganglioma-benign	autonomic_ganglia-abdomen-paraganglioma-benign	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
salivary_gland-adenoma-pleomorphic	salivary_gland-adenoma-pleomorphic	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
central_neurocytoma	central_neurocytoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
central_nervous_system-brain-other-central_neurocytoma	central_nervous_system-brain-other-central_neurocytoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
endocervical_adenocarcinoma	endocervical_adenocarcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
choroid_plexus_papilloma	choroid_plexus_papilloma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
haematopoietic_and_lymphoid_tissue-other-normal	haematopoietic_and_lymphoid_tissue-other-normal	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-neuroendocrine_carcinoma	upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-neuroendocrine_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
meninges-melanocytic_neoplasm	meninges-melanocytic_neoplasm	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-acral-malignant_melanoma-acral_lentiginous	skin-acral-malignant_melanoma-acral_lentiginous	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
lung-other-dysplasia-carcinoma_in_situ	lung-other-dysplasia-carcinoma_in_situ	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
lung-carcinoma-giant_cell_carcinoma	lung-carcinoma-giant_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
bone-chondrosarcoma-conventional	bone-chondrosarcoma-conventional	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
endometrium-hyperplasia	endometrium-hyperplasia	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
endometrium-carcinoma-small_cell_carcinoma	endometrium-carcinoma-small_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
salivary_gland-retromolar-carcinoma-adenoid_cystic_carcinoma	salivary_gland-retromolar-carcinoma-adenoid_cystic_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
bone-knee-chondrosarcoma-synovial	bone-knee-chondrosarcoma-synovial	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-chest-malignant_melanoma-nodular	skin-chest-malignant_melanoma-nodular	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
melanocytic_neoplasm	melanocytic_neoplasm	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-neck-malignant_melanoma-nodular	skin-neck-malignant_melanoma-nodular	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
gastrointestinal_tract_(site_indeterminate)-carcinoma	gastrointestinal_tract_(site_indeterminate)-carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
urinary_tract-bladder-other-neoplasm	urinary_tract-bladder-other-neoplasm	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
junctional	junctional	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
cranium	cranium	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
cervix-carcinoma-endocervical_adenocarcinoma	cervix-carcinoma-endocervical_adenocarcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
testis-germ_cell_tumour-yolk_sac_tumour	testis-germ_cell_tumour-yolk_sac_tumour	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
frontotemporal	frontotemporal	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
mixed_cell_carcinoma	mixed_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
Leydig_cell_tumour	Leydig_cell_tumour	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
vulva-other-lichen_sclerosus	vulva-other-lichen_sclerosus	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
urinary_tract-ureter-carcinoma-transitional_cell_carcinoma	urinary_tract-ureter-carcinoma-transitional_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
bone-sarcoma	bone-sarcoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-mucosal-malignant_melanoma-desmoplastic	skin-mucosal-malignant_melanoma-desmoplastic	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
insular_carcinoma	insular_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
upper_aerodigestive_tract-trachea-carcinoma-adenoid_cystic_carcinoma	upper_aerodigestive_tract-trachea-carcinoma-adenoid_cystic_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
large_intestine-serrated_polyp-serrated_adenoma	large_intestine-serrated_polyp-serrated_adenoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
paranasal_sinus	paranasal_sinus	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
salivary_gland-parotid-adenoma-pleomorphic	salivary_gland-parotid-adenoma-pleomorphic	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
vipoma	vipoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
right_middle_lobe	right_middle_lobe	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
eye-malignant_melanoma	eye-malignant_melanoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
lichen_sclerosus	lichen_sclerosus	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-mucosal-malignant_melanoma-superficial_spreading	skin-mucosal-malignant_melanoma-superficial_spreading	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
skin-vulva-malignant_melanoma-mucosal_lentiginous	skin-vulva-malignant_melanoma-mucosal_lentiginous	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
trichoblastoma	trichoblastoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
endometrium-carcinoma-mucinous_carcinoma	endometrium-carcinoma-mucinous_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
salivary_gland-parotid-carcinoma-mucoepidermoid_carcinoma	salivary_gland-parotid-carcinoma-mucoepidermoid_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
giant_cell_carcinoma	giant_cell_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
bone-skull-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-skull-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
central_nervous_system-frontal_lobe-glioma-astrocytoma_Grade_III	central_nervous_system-frontal_lobe-glioma-astrocytoma_Grade_III	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
myxoma	myxoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
meninges-malignant_melanoma	meninges-malignant_melanoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
chronically_sun_exposed_site	chronically_sun_exposed_site	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
thyroid-carcinoma-insular_carcinoma	thyroid-carcinoma-insular_carcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
synovial	synovial	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
ganglioneuroblastoma	ganglioneuroblastoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
stomach-carcinoma-papillary_adenocarcinoma	stomach-carcinoma-papillary_adenocarcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
placenta-choriocarcinoma	placenta-choriocarcinoma	1.00000000002685	2.68477494825924e-11	8	0	0	14	16828
testis-germ_cell_tumour-seminoma	testis-germ_cell_tumour-seminoma	1.00000000002695	2.69519116869476e-11	648	0	0	14	16828
pleura-pulmonary_blastoma	pleura-pulmonary_blastoma	1.00000000002695	2.69519116869476e-11	648	0	0	14	16828
pulmonary_blastoma	pulmonary_blastoma	1.00000000002695	2.69519116869476e-11	648	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-acute_lymphoblastic_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-acute_lymphoblastic_leukaemia	1.00000000002737	2.73693864901754e-11	2081	0	0	14	16828
breast-carcinoma-basal_(triple-negative)_carcinoma	breast-carcinoma-basal_(triple-negative)_carcinoma	1.00000000002853	2.85301030070411e-11	2981	0	0	14	16828
basal_(triple-negative)_carcinoma	basal_(triple-negative)_carcinoma	1.00000000002853	2.85301030070411e-11	2981	0	0	14	16828
central_nervous_system-brainstem-glioma-astrocytoma_Grade_II	central_nervous_system-brainstem-glioma-astrocytoma_Grade_II	1.0000000000287	2.87048576062551e-11	136	0	0	14	16828
myxoid-round_cell	myxoid-round_cell	1.000000000029	2.90024741653858e-11	97	0	0	14	16828
soft_tissue-fat-liposarcoma-myxoid-round_cell	soft_tissue-fat-liposarcoma-myxoid-round_cell	1.000000000029	2.90024741653858e-11	97	0	0	14	16828
skin-knee-malignant_melanoma	skin-knee-malignant_melanoma	1.000000000029	2.90024741653858e-11	97	0	0	14	16828
skin-adnexal_tumour-other	skin-adnexal_tumour-other	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
T_cell_leukaemia_not_otherwise_specified	T_cell_leukaemia_not_otherwise_specified	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
tectum	tectum	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-aldosterone_producing	adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-aldosterone_producing	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
central_nervous_system-cerebral_cortex-glioma-oligodendroglioma	central_nervous_system-cerebral_cortex-glioma-oligodendroglioma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
central_nervous_system-supratentorial-glioma-astrocytoma_Grade_I	central_nervous_system-supratentorial-glioma-astrocytoma_Grade_I	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
large_intestine-colon-other-ulcerative_colitis	large_intestine-colon-other-ulcerative_colitis	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
haematopoietic_and_lymphoid_tissue-eye-lymphoid_neoplasm-MALT_lymphoma	haematopoietic_and_lymphoid_tissue-eye-lymphoid_neoplasm-MALT_lymphoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
anorectal	anorectal	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
central_nervous_system-temporal_lobe-glioma-ependymoma_Grade_III-IV	central_nervous_system-temporal_lobe-glioma-ependymoma_Grade_III-IV	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
fibroxanthoma	fibroxanthoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_mastocytosis	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_mastocytosis	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
salivary_gland-mouth-carcinoma-adenoid_cystic_carcinoma	salivary_gland-mouth-carcinoma-adenoid_cystic_carcinoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
other_carcinoma	other_carcinoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
small_intestine-carcinoma	small_intestine-carcinoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
skin-forearm-other-atypical_Spitzoid_tumour	skin-forearm-other-atypical_Spitzoid_tumour	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_III	central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_III	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
central_nervous_system-glioma-astrocytoma_Grade_IV	central_nervous_system-glioma-astrocytoma_Grade_IV	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
juvenile_angiofibroma	juvenile_angiofibroma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
endometrium-other-ovarian_sex_cord_tumour	endometrium-other-ovarian_sex_cord_tumour	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_III	central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_III	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
skin-buttock-malignant_melanoma-superficial_spreading	skin-buttock-malignant_melanoma-superficial_spreading	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
FSH	FSH	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
kidney-Wilms_tumour-unilateral	kidney-Wilms_tumour-unilateral	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
salivary_gland-mouth_roof-carcinoma-polymorphous_low_grade_adenocarcinoma	salivary_gland-mouth_roof-carcinoma-polymorphous_low_grade_adenocarcinoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
skin-face-benign_melanocytic_nevus-dysplastic	skin-face-benign_melanocytic_nevus-dysplastic	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
kidney-other-mesoblastic_nephroma	kidney-other-mesoblastic_nephroma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
skin-neck-benign_melanocytic_nevus-Spitz	skin-neck-benign_melanocytic_nevus-Spitz	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
middle_cerebellar_peduncle	middle_cerebellar_peduncle	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
small_intestine-duodenum-other-hamartoma	small_intestine-duodenum-other-hamartoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
follicular_lesion-atypia_of_undetermined_significance	follicular_lesion-atypia_of_undetermined_significance	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
central_nervous_system-temporal_lobe-glioma-oligoastrocytoma_Grade_II	central_nervous_system-temporal_lobe-glioma-oligoastrocytoma_Grade_II	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
ovary-carcinoma-Krukenberg_tumour	ovary-carcinoma-Krukenberg_tumour	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
capillary	capillary	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
large_intestine-left-adenoma-tubular	large_intestine-left-adenoma-tubular	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
salivary_gland-carcinoma-basal_cell_adenocarcinoma	salivary_gland-carcinoma-basal_cell_adenocarcinoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
upper_aerodigestive_tract-vocal_cord-carcinoma-squamous_cell_carcinoma	upper_aerodigestive_tract-vocal_cord-carcinoma-squamous_cell_carcinoma	1.00000000002914	2.91412738828106e-11	4	0	0	14	16828
